gppd_idnr,name,country,country_long,latitude,longitude,
AUS0000008,Barcaldine (Len Wishaw),AUS,Australia,-23.5525,145.3142,
WKS0065252,Barcaldine KDB,AUS,Australia,-23.549,145.318,
WKS0069521,Barcaldine YD,AUS,Australia,-23.5388,145.2732,
AUS0000151,Barron Gorge,AUS,Australia,-16.8502,145.6465,
AUS0000137,Bastyan,AUS,Australia,-41.736,145.5321,
AUS0000265,Bayswater,AUS,Australia,-32.3953,150.9491,
AUS0000400,Belconnen,AUS,Australia,-35.2142,148.9872,
AUS0000139,Bell Bay (Bell Bay Three),AUS,Australia,-41.1429,146.903,
AUS0000266,Bendeela (Shoalhaven Scheme),AUS,Australia,-34.7337,150.4669,
AUS0000251,Berrimah,AUS,Australia,-12.4262,130.9195,
AUS0000080,Berwick,AUS,Australia,-38.1197,145.2665,
WKS0069215,Beryl AU,AUS,Australia,-32.353,149.468,
AUS0000382,Bidyadanga,AUS,Australia,-18.6816,121.7848,
AUS0000027,Blayney Wind Farm,AUS,Australia,-33.6219,149.1982,
AUS0000267,Blowering,AUS,Australia,-35.3986,148.2463,
AUS0000376,Blue Lake Milling Power Plant,AUS,Australia,-36.3164,140.7575,
AUS0000009,Bluff Point (Woolnorth) Wind Farm,AUS,Australia,-40.7207,144.6869,
AUS0000394,Boco Rock,AUS,Australia,-36.5763,149.1267,
AUS0000422,Bodangora Wind Farm,AUS,Australia,-32.4146,149.0998,
AUS0000102,Bogong (Mount Beauty Hydro Scheme),AUS,Australia,-36.8055,147.228,
AUS0000152,Braemar 1,AUS,Australia,-27.1109,150.9053,
AUS0000153,Braemar 2,AUS,Australia,-27.1128,150.9049,
AUS0000349,Bremer Bay Diesel Backup,AUS,Australia,-34.4018,119.3888,
AUS0000256,Brewer,AUS,Australia,-23.8817,133.8281,
WKS0070137,Brisbane BNE,AUS,Australia,-27.404,153.11,
AUS0000082,Broadmeadows,AUS,Australia,-37.6878,144.9663,
AUS0000268,Broadwater,AUS,Australia,-29.0118,153.4335,
AUS0000305,Broken Hill,AUS,Australia,-31.9863,141.4203,
AUS0000477,Broken Hill Solar Plant,AUS,Australia,-31.9867,141.3915,
AUS0000079,Brooklyn,AUS,Australia,-37.818,144.8319,
AUS0000180,Broome,AUS,Australia,-17.981,122.2046,
AUS0000269,Brown Mountain,AUS,Australia,-36.5951,149.474,
AUS0000078,Browns Plains,AUS,Australia,-27.6721,153.0663,
AUS0000461,Bulwer Island,AUS,Australia,-27.4036,153.1363,
WKS0066021,Bungala I,AUS,Australia,-32.427,137.838,
WKS0070392,Bungala II,AUS,Australia,-32.408,137.841,
AUS0000300,Burrendong,AUS,Australia,-32.6646,149.108,
AUS0000048,Burrinjuck Power Station,AUS,Australia,-35.0025,148.5834,
AUS0000181,Burrup Peninsula (Karratha Gas Plant),AUS,Australia,-20.6286,116.7821,
AUS0000182,Burrup Peninsula (Pluto Phase 1),AUS,Australia,-20.5937,116.7802,
AUS0000127,Butlers Gorge,AUS,Australia,-42.2669,146.2618,
AUS0000438,CSIRO Energy Centre,AUS,Australia,-32.8835,151.7275,
AUS0000178,Callide A,AUS,Australia,-24.334,150.628,
AUS0000177,Callide B,AUS,Australia,-24.3449,150.6197,
AUS0000176,Callide C,AUS,Australia,-24.3449,150.6182,
AUS0000414,Camballin,AUS,Australia,-18.0278,124.1621,
AUS0000330,Canning Vale,AUS,Australia,-32.0739,115.8914,
AUS0000452,Cannington Mine,AUS,Australia,-21.8601,140.9158,
AUS0000064,Canunda Wind Farm,AUS,Australia,-37.7603,140.4033,
AUS0000007,Cape Bridgewater Wind Farm,AUS,Australia,-38.3577,141.385,
AUS0000462,Cape Lambert,AUS,Australia,-20.6488,117.1407,
AUS0000112,Cape Nelson North Wind Farm,AUS,Australia,-38.3676,141.543,
AUS0000111,Cape Nelson South Wind Farm,AUS,Australia,-38.412,141.543,
AUS0000457,Cape Preston,AUS,Australia,-21.0767,116.159,
AUS0000110,Cape Sir William Grant Wind Farm,AUS,Australia,-38.3976,141.6209,
AUS0000047,Capital Hill Wind Farm,AUS,Australia,-35.166,149.5186,
AUS0000270,Capral (Aluminium Smelter),AUS,Australia,-32.7897,151.4813,
AUS0000386,Carnarvon,AUS,Australia,-24.8692,113.6754,
AUS0000126,Catagunya,AUS,Australia,-42.4524,146.5977,
AUS0000063,Cathedral Rocks Wind Farm,AUS,Australia,-34.8509,135.5852,
AUS0000415,Cawse Nickel Mine,AUS,Australia,-30.3808,121.1635,
AUS0000144,Cethana,AUS,Australia,-41.4787,146.1349,
AUS0000006,Challicum Hills Wind Farm,AUS,Australia,-37.3898,143.114,
AUS0000261,Channel Island,AUS,Australia,-12.555,130.8666,
AUS0000401,Charlestown Square,AUS,Australia,-32.9643,151.6936,
WKS0068499,Childers,AUS,Australia,-25.28,152.38,
AUS0000221,Christmas Creek Iron Ore Mine,AUS,Australia,-22.399,119.732,
AUS0000528,Clare Solar Farm,AUS,Australia,-19.8398,147.2105,
AUS0000083,Claytons,AUS,Australia,-37.9502,145.1187,
AUS0000025,Clements Gap Wind Farm,AUS,Australia,-33.5086,138.1192,
AUS0000619,Clermont Solar Farm,AUS,Australia,-22.8446,147.5855,
AUS0000324,Cloudbreak,AUS,Australia,-22.3247,119.404,
AUS0000103,Clover,AUS,Australia,-36.7853,147.2205,
AUS0000125,Cluny,AUS,Australia,-42.5064,146.6812,
AUS0000183,Cockburn,AUS,Australia,-32.2001,115.7737,
AUS0000015,Codrington Wind Farm,AUS,Australia,-38.2835,141.9547,
AUS0000307,Collgar Wind Farm,AUS,Australia,-31.5432,118.4566,
AUS0000184,Collie (Bluewaters),AUS,Australia,-33.331,116.229,
AUS0000208,Collie A,AUS,Australia,-33.3422,116.2612,
AUS0000179,Collinsville,AUS,Australia,-20.5447,147.8049,
AUS0000590,Collinsville Solar Farm,AUS,Australia,-20.5411,147.8074,
AUS0000271,Colongra,AUS,Australia,-33.2099,151.5448,
AUS0000154,Condamine A,AUS,Australia,-26.6682,150.27,
AUS0000263,Condong Sugar Mill,AUS,Australia,-28.3138,153.4341,
AUS0000301,Copeton,AUS,Australia,-29.9102,150.9235,
AUS0000351,Coral Bay Diesel Backup,AUS,Australia,-23.1521,113.7762,
AUS0000336,Corio,AUS,Australia,-38.0587,144.4056,
AUS0000046,Crookwell Wind Farm,AUS,Australia,-34.5165,149.5425,
AUS0000518,Crowlands Wind Farm,AUS,Australia,-37.1216,143.1537,
AUS0000003,Cullerin Range Wind Farm,AUS,Australia,-34.805,149.4001,
AUS0000155,Daandine,AUS,Australia,-27.0863,150.943,
AUS0000185,Dampier,AUS,Australia,-20.648,116.7219,
AUS0000156,Darling Downs,AUS,Australia,-27.1169,150.8942,
AUS0000526,Darling Downs Solar Farm,AUS,Australia,-27.1169,150.8942,
AUS0000321,Darlot Gold Mine,AUS,Australia,-27.8972,121.2698,
AUS0000109,Dartmouth (Mount Beauty Hydro Scheme),AUS,Australia,-36.5564,147.5206,
WKS0068285,Darwin DRW,AUS,Australia,-12.4157,130.8908,
AUS0000531,Daydream Solar Farm ,AUS,Australia,-20.4947,147.7707,
WKS0065085,DeGrussa,AUS,Australia,-25.55,119.317,
AUS0000353,Denham Diesel Backup,AUS,Australia,-25.9167,113.534,
AUS0000366,Derby,AUS,Australia,-17.3141,123.6441,
AUS0000136,Devils Gate,AUS,Australia,-41.3505,146.2632,
AUS0000459,Diamantina,AUS,Australia,-20.7837,139.4833,
AUS0000233,Dry Creek,AUS,Australia,-34.8475,138.5818,
WKS0064626,Dubbo,AUS,Australia,-32.273,148.658,
AUS0000272,EarthPower Biomass Plant,AUS,Australia,-33.8204,151.042,
AUS0000045,Eastern Creek,AUS,Australia,-33.8142,150.8537,
AUS0000044,Eastern Creek 2,AUS,Australia,-33.8125,150.8617,
AUS0000084,Eildon,AUS,Australia,-37.222,145.9215,
AUS0000335,Eildon Small Hydro,AUS,Australia,-37.2431,145.8974,
AUS0000488,Elliott,AUS,Australia,-17.5504,133.5393,
AUS0000581,Emerald Solar Farm,AUS,Australia,-23.5084,148.1347,
WKS0068582,Emu Downs,AUS,Australia,-30.489,115.416,
AUS0000043,Emu Downs Wind Farm,AUS,Australia,-30.4882,115.3768,
AUS0000085,Energy Brix,AUS,Australia,-38.2546,146.4137,
AUS0000306,Eraring,AUS,Australia,-33.0617,151.5223,
AUS0000186,Esperance,AUS,Australia,-33.8762,121.8998,
AUS0000042,Esperance Wind Farm Nine Mile Beach,AUS,Australia,-33.8927,121.7778,
AUS0000391,Esperance Wind Farm Ten Mile Lagoon,AUS,Australia,-33.8802,121.769,
AUS0000372,Exmouth,AUS,Australia,-21.9465,114.125,
AUS0000135,Fisher,AUS,Australia,-41.6732,146.2687,
AUS0000367,Fitzroy Crossing,AUS,Australia,-18.1956,125.5597,
AUS0000601,Gannawarra Solar Farm,AUS,Australia,-35.6762,143.4553,
AUS0000187,Geraldton,AUS,Australia,-28.7701,114.6485,
AUS0000157,German Creek,AUS,Australia,-22.9281,148.5515,
AUS0000158,Gladstone,AUS,Australia,-23.8508,151.2187,
AUS0000275,Glenbawn,AUS,Australia,-32.1097,150.9982,
AUS0000276,Glennies Creek,AUS,Australia,-32.4598,151.1286,
AUS0000418,Glenorchy,AUS,Australia,-42.8415,147.255,
WKS0069520,Goondiwindi,AUS,Australia,-28.325,150.375,
AUS0000143,Gordon,AUS,Australia,-42.7405,145.9828,
AUS0000331,Gosnells,AUS,Australia,-32.0228,116.0129,
AUS0000041,Grange Avenue,AUS,Australia,-33.7029,150.8312,
AUS0000309,Grasmere Wind Farm (Albany Stage II),AUS,Australia,-35.0507,117.7638,
AUS0000474,Greenough River Solar Farm,AUS,Australia,-28.9043,115.1119,
AUS0000511,Griffith Solar Farm,AUS,Australia,-34.3155,146.1094,
WKS0068350,Gullen,AUS,Australia,-34.61,149.476,
AUS0000482,Gullen Range Wind Farm,AUS,Australia,-34.6149,149.4597,
AUS0000040,Gunning,AUS,Australia,-34.6977,149.3861,
AUS0000303,Guthega,AUS,Australia,-36.3501,148.4135,
AUS0000077,Hallam Road,AUS,Australia,-38.0535,145.2699,
AUS0000454,Hallet 5 - The Bluff,AUS,Australia,-33.3855,138.7928,
AUS0000250,Hallett,AUS,Australia,-33.3487,138.7517,
AUS0000453,Hallett 1 Brown Hill Wind Farm,AUS,Australia,-33.3397,138.7323,
AUS0000455,Hallett 2 Hallet Hill Wind Farm,AUS,Australia,-33.5226,138.8552,
AUS0000368,Halls Creek,AUS,Australia,-18.2328,127.6619,
AUS0000530,Hamilton Solar Farm,AUS,Australia,-20.5048,147.7671,
AUS0000592,Haughton River Solar Farm,AUS,Australia,-19.733,147.0483,
AUS0000532,Hayman Solar Farm,AUS,Australia,-20.4877,147.7449,
AUS0000087,Hazelwood,AUS,Australia,-38.2731,146.3923,
AUS0000355,Henderson,AUS,Australia,-32.165,115.8008,
AUS0000343,Highbury,AUS,Australia,-34.849,138.7203,
AUS0000419,Hobart,AUS,Australia,-42.8883,147.2888,
AUS0000412,Hopetoun Diesel Backup,AUS,Australia,-33.905,120.1299,
AUS0000413,Hopetoun Wind Turbines,AUS,Australia,-33.9078,120.1297,
WKS0069764,Hughendon,AUS,Australia,-20.875,144.17,
AUS0000076,Hume,AUS,Australia,-36.1066,147.0326,
AUS0000277,Hunter,AUS,Australia,-32.836,151.4505,
AUS0000278,Hunter Valley,AUS,Australia,-32.3893,150.9664,
AUS0000145,Inkerman Sugar Mill,AUS,Australia,-19.6422,147.4016,
AUS0000056,Invicta Sugar Mill,AUS,Australia,-19.5167,147.1065,
AUS0000159,Isis Central Sugar Mill,AUS,Australia,-25.194,152.2086,
AUS0000039,Jacks Gully,AUS,Australia,-34.0734,150.7427,
AUS0000088,Jeeralang A,AUS,Australia,-38.2753,146.4263,
AUS0000089,Jeeralang B,AUS,Australia,-38.2746,146.4249,
AUS0000021,Jindabyne Dam Mini Hydro,AUS,Australia,-36.4351,148.6333,
AUS0000134,John Butters,AUS,Australia,-42.1548,145.5345,
AUS0000038,Jounama,AUS,Australia,-35.562,148.3055,
AUS0000222,Jundee Gold Mine,AUS,Australia,-26.3712,120.5776,
AUS0000332,KRC Cogeneration Plant,AUS,Australia,-27.4453,153.1185,
AUS0000160,Kalamia Sugar Mill,AUS,Australia,-19.5223,147.4152,
AUS0000329,Kalamunda,AUS,Australia,-31.9768,115.9988,
AUS0000405,Kalbarri Wind Farm,AUS,Australia,-27.8995,114.1946,
AUS0000188,Kalgoorlie (Parkeston),AUS,Australia,-30.7378,121.5065,
AUS0000209,Kalgoorlie Nickel Smelter,AUS,Australia,-30.8737,121.4842,
AUS0000210,Kambalda,AUS,Australia,-31.1919,121.6741,
AUS0000279,Kangaroo Valley (Shoalhaven Scheme),AUS,Australia,-34.723,150.4795,
AUS0000448,Karadoc Solar Farm,AUS,Australia,-34.4154,142.2521,
AUS0000161,Kareeya,AUS,Australia,-17.767,145.5779,
AUS0000189,Karratha,AUS,Australia,-20.7626,116.8375,
AUS0000259,Katherine,AUS,Australia,-14.4587,132.2445,
AUS0000211,Kemerton,AUS,Australia,-33.1633,115.7805,
AUS0000506,Kiata Wind Farm,AUS,Australia,-36.3966,141.7474,
WKS0066503,Kidston I,AUS,Australia,-18.89,144.14,
AUS0000449,King Island (Currie),AUS,Australia,-39.9388,143.892,
AUS0000162,Kogan Creek,AUS,Australia,-26.9177,150.7493,
AUS0000055,Koombooloomba,AUS,Australia,-17.8313,145.6034,
AUS0000370,Kununurra,AUS,Australia,-15.7796,128.7395,
AUS0000194,Kwinana,AUS,Australia,-32.197,115.7759,
AUS0000190,Kwinana (Alcoa Refinery),AUS,Australia,-32.1946,115.7797,
AUS0000193,Kwinana Cogeneration,AUS,Australia,-32.2225,115.7661,
AUS0000195,Kwinana High Efficiency Gas Turbine Plant,AUS,Australia,-32.1973,115.7754,
AUS0000196,Kwinana NewGen,AUS,Australia,-32.202,115.7728,
AUS0000197,Kwinana Swift,AUS,Australia,-32.2243,115.7783,
AUS0000244,Ladbroke Grove,AUS,Australia,-37.4567,140.7827,
AUS0000483,Lake Bonney Stage 1 Wind Farm,AUS,Australia,-37.7815,140.4058,
AUS0000062,Lake Bonney Stage 2 Wind Farm,AUS,Australia,-37.8149,140.4195,
AUS0000484,Lake Bonney Stage 3 Wind Farm,AUS,Australia,-37.7505,140.393,
WKS0071027,Lake Cargelligo CSP,AUS,Australia,-33.311,146.4092,
AUS0000124,Lake Echo,AUS,Australia,-42.2537,146.6207,
AUS0000086,Lake Glenmaggie,AUS,Australia,-37.9047,146.8011,
AUS0000304,Lake Keepit,AUS,Australia,-30.8792,150.4914,
AUS0000099,Lake William Hovell,AUS,Australia,-36.9129,146.3921,
WKS0064540,Lakeland QLD,AUS,Australia,-15.869,144.862,
AUS0000252,Landfill Management Services Shoal Bay,AUS,Australia,-12.3892,130.9254,
AUS0000371,Laverton,AUS,Australia,-28.6216,122.3965,
AUS0000219,Laverton (Granny Smith Gold Mine),AUS,Australia,-28.8096,122.415,
AUS0000090,Laverton North,AUS,Australia,-37.8416,144.7887,
AUS0000460,Leichhardt,AUS,Australia,-20.7835,139.4864,
AUS0000212,Leinster Nickel Mine,AUS,Australia,-27.8141,120.699,
AUS0000132,Lemonthyme,AUS,Australia,-41.6038,146.139,
AUS0000341,Leonards Hill,AUS,Australia,-37.4271,144.1222,
AUS0000409,Leonora,AUS,Australia,-28.8811,121.3213,
AUS0000123,Liapootah,AUS,Australia,-42.3763,146.5099,
AUS0000280,Liddell,AUS,Australia,-32.3713,150.9776,
AUS0000473,Liddell Solar Thermal,AUS,Australia,-32.3761,150.9797,
AUS0000582,Lilyvale Solar Farm,AUS,Australia,-23.0875,148.439,
AUS0000620,Lincoln Gap,AUS,Australia,-32.5645,137.5572,
AUS0000091,Longford,AUS,Australia,-38.2236,147.1657,
AUS0000234,Lonsdale,AUS,Australia,-35.1097,138.491,
AUS0000131,Lower Lake Margaret,AUS,Australia,-42.0147,145.5261,
AUS0000338,Lower Rubicon,AUS,Australia,-37.3027,145.8458,
AUS0000092,Loy Yang A,AUS,Australia,-38.2536,146.5746,
AUS0000075,Loy Yang B,AUS,Australia,-38.2564,146.5864,
AUS0000037,Lucas Heights I,AUS,Australia,-34.0293,151.0021,
AUS0000036,Lucas Heights II,AUS,Australia,-34.0481,150.9739,
AUS0000417,Macarthur Wind Farm,AUS,Australia,-38.0648,142.1844,
AUS0000146,Mackay,AUS,Australia,-21.1446,149.1591,
AUS0000142,Mackintosh,AUS,Australia,-41.6997,145.6461,
AUS0000174,Macknade Sugar Mill,AUS,Australia,-18.589,146.258,
AUS0000357,Mandurah,AUS,Australia,-32.5079,115.759,
AUS0000604,Manildra Solar Farm,AUS,Australia,-33.1733,148.718,
AUS0000365,Marble Bar Diesel Backup,AUS,Australia,-21.1649,119.7419,
AUS0000346,Maryborough,AUS,Australia,-25.5476,152.7171,
AUS0000308,Maryvale Mill,AUS,Australia,-38.1809,146.4479,
AUS0000424,McArthur River Mine,AUS,Australia,-16.4335,136.0935,
AUS0000104,McKay Creek (Mount Beauty Hydro Scheme),AUS,Australia,-36.8584,147.2345,
AUS0000122,Meadowbank,AUS,Australia,-42.6112,146.8457,
AUS0000408,Meekatharra,AUS,Australia,-26.5952,118.483,
AUS0000333,Melbourne,AUS,Australia,-37.8086,144.9685,
AUS0000450,Merredin,AUS,Australia,-31.5423,118.227,
AUS0000446,Mica Creek,AUS,Australia,-20.7776,139.4906,
AUS0000163,Millmerran,AUS,Australia,-27.9615,151.2789,
AUS0000249,Mintaro,AUS,Australia,-33.9031,138.7383,
AUS0000602,Moorabool North Wind Farm,AUS,Australia,-37.655,144.1913,
AUS0000603,Moorabool South Wind Farm,AUS,Australia,-37.7402,144.1622,
AUS0000164,Moranbah,AUS,Australia,-21.9851,148.0246,
AUS0000054,Moranbah North,AUS,Australia,-21.8967,147.9507,
AUS0000491,Moree,AUS,Australia,-29.5722,149.8669,
AUS0000093,Mornington,AUS,Australia,-38.3916,144.8553,
AUS0000108,Mortlake,AUS,Australia,-38.0632,142.6675,
AUS0000492,Mortons Lane Wind Farm,AUS,Australia,-37.8413,142.4653,
AUS0000213,Mount Keith Nickel Mine,AUS,Australia,-27.2146,120.548,
AUS0000207,Mount Magnet,AUS,Australia,-28.0871,117.8327,
AUS0000061,Mount Millar Wind Farm,AUS,Australia,-33.6255,136.7039,
AUS0000165,Mount Stuart,AUS,Australia,-19.338,146.8512,
AUS0000443,Mt Gambier,AUS,Australia,-37.8388,140.8057,
AUS0000494,Mt Gellibrand Wind Farm,AUS,Australia,-38.2587,143.8019,
AUS0000478,Mt Mercer Wind Farm,AUS,Australia,-37.8317,143.8892,
AUS0000281,Mt Piper,AUS,Australia,-33.3589,150.0313,
AUS0000034,Mugga Lane,AUS,Australia,-35.3953,149.1458,
AUS0000617,Mugga Lane Solar Park,AUS,Australia,-35.3989,149.146,
AUS0000214,Muja C,AUS,Australia,-33.446,116.3062,
AUS0000215,Muja D,AUS,Australia,-33.4464,116.3074,
AUS0000375,Mulgrave,AUS,Australia,-17.0932,145.7887,
AUS0000475,Mumbida Wind Farm,AUS,Australia,-28.9918,114.9599,
AUS0000216,Mungarra,AUS,Australia,-28.8893,115.1177,
AUS0000387,Mungullah,AUS,Australia,-24.8911,113.7095,
AUS0000282,Munmorah,AUS,Australia,-33.2117,151.5418,
AUS0000610,Murra Warra Wind Farm,AUS,Australia,-36.4333,142.3182,
AUS0000107,Murray 1,AUS,Australia,-36.2467,148.1901,
AUS0000106,Murray 2,AUS,Australia,-36.2423,148.1362,
AUS0000223,Murrin Murrin (Nickel Mine),AUS,Australia,-28.9238,121.3293,
AUS0000420,Musselroe,AUS,Australia,-40.7798,148.0097,
AUS0000444,Narrogin Bioenergy Plant,AUS,Australia,-32.9521,117.1916,
WKS0064625,Narromine,AUS,Australia,-32.224,148.256,
AUS0000198,Neerabup,AUS,Australia,-31.6712,115.8021,
AUS0000199,Newman Iron Ore Mine,AUS,Australia,-23.3443,119.7086,
AUS0000094,Newport,AUS,Australia,-37.8415,144.8942,
AUS0000614,Nhulunbuy,AUS,Australia,-12.1889,136.6872,
AUS0000013,Nieterana,AUS,Australia,-42.2686,146.2629,
AUS0000316,Nine Network,AUS,Australia,-33.811,151.1966,
AUS0000326,Noranda,AUS,Australia,-31.8654,115.8773,
WKS0067635,Normanton,AUS,Australia,-17.681,141.05,
AUS0000320,Norseman Mine,AUS,Australia,-32.1963,121.7943,
AUS0000024,North Brown Hill  Wind Farm,AUS,Australia,-33.3093,138.7296,
AUS0000314,North Sydney,AUS,Australia,-33.8398,151.2069,
WKS0069241,Northam,AUS,Australia,-31.652,116.711,
AUS0000587,Numurkah Solar Farm,AUS,Australia,-36.1592,145.4746,
AUS0000283,Nymboida,AUS,Australia,-29.9257,152.7417,
AUS0000476,Nyngan Solar Plant,AUS,Australia,-31.5527,147.0854,
AUS0000166,Oakey,AUS,Australia,-27.4183,151.6797,
WKS0070607,Oakey 1,AUS,Australia,-27.406,151.647,
WKS0070608,Oakey 2,AUS,Australia,-27.412,151.655,
AUS0000016,Oakland Hills Wind Farm,AUS,Australia,-37.6871,142.5467,
AUS0000284,Oaky,AUS,Australia,-30.5751,152.069,
AUS0000167,Oaky Creek,AUS,Australia,-22.9878,148.5817,
AUS0000411,Onslow,AUS,Australia,-21.6582,115.099,
AUS0000224,Ord River,AUS,Australia,-16.1201,128.7383,
AUS0000235,Osborne,AUS,Australia,-34.798,138.5079,
AUS0000255,Owen Springs,AUS,Australia,-23.8636,133.8255,
AUS0000130,Paloona,AUS,Australia,-41.2826,146.249,
AUS0000229,Paraburdoo,AUS,Australia,-23.2233,117.6133,
AUS0000228,Paraburdoo (Standby),AUS,Australia,-23.2238,117.6137,
AUS0000516,Parkes Solar Farm,AUS,Australia,-33.1027,148.075,
AUS0000236,Pedler Creek,AUS,Australia,-35.2023,138.5021,
AUS0000237,Pelican Point,AUS,Australia,-34.765,138.5053,
AUS0000426,Perth Zoo,AUS,Australia,-31.9767,115.8548,
WKS0071194,Peterborough SA,AUS,Australia,-32.945,138.905,
AUS0000012,Pindari,AUS,Australia,-29.3886,151.2442,
AUS0000258,Pine Creek,AUS,Australia,-13.7856,131.8624,
AUS0000200,Pinjar,AUS,Australia,-31.5568,115.8204,
AUS0000201,Pinjarra Bauxite Mine and Alumina Refinery,AUS,Australia,-32.6473,115.9469,
AUS0000053,Pioneer Sugar Mill,AUS,Australia,-19.5575,147.3308,
AUS0000074,Plane Creek Sugar Mill,AUS,Australia,-21.4282,149.2159,
AUS0000225,Plutonic Gold Mine,AUS,Australia,-25.311,119.4508,
AUS0000121,Poatina,AUS,Australia,-41.8115,146.9192,
AUS0000206,Port Hedland,AUS,Australia,-20.4283,118.5498,
AUS0000325,Port Hedland (Smaller),AUS,Australia,-20.3782,118.5384,
AUS0000238,Port Lincoln,AUS,Australia,-34.7003,135.8044,
AUS0000345,Port Stanvac,AUS,Australia,-35.1104,138.4915,
AUS0000311,Proserpine Sugar Mill,AUS,Australia,-20.3985,148.5797,
AUS0000239,Quarantine,AUS,Australia,-34.7793,138.5224,
AUS0000493,Racecourse Mill,AUS,Australia,-21.1635,149.1344,
AUS0000202,Ravensthorpe,AUS,Australia,-33.61,120.36,
AUS0000327,Red Hill,AUS,Australia,-31.8317,116.0992,
AUS0000285,Redbank,AUS,Australia,-32.5802,151.0719,
AUS0000141,Reece,AUS,Australia,-41.7238,145.1359,
AUS0000115,Remount,AUS,Australia,-41.395,147.1554,
AUS0000120,Repulse,AUS,Australia,-42.5077,146.647,
AUS0000317,Revesby Workers Club,AUS,Australia,-33.9534,151.0137,
AUS0000073,Rochedale,AUS,Australia,-27.5591,153.1236,
AUS0000358,Rockingham,AUS,Australia,-32.2863,115.8154,
AUS0000060,Rocky Point Sugar Sugar Mill,AUS,Australia,-27.7334,153.3276,
AUS0000072,Roghan Road,AUS,Australia,-27.3388,153.0344,
WKS0068501,Rollingstone QLD,AUS,Australia,-19.03,146.394,
AUS0000147,Roma,AUS,Australia,-26.5772,148.8402,
AUS0000254,Ron Goodin,AUS,Australia,-23.7091,133.8912,
WKS0068498,Ross River,AUS,Australia,-19.424,146.715,
AUS0000129,Rowallan,AUS,Australia,-41.7295,146.2176,
AUS0000490,Roy Hill,AUS,Australia,-22.4812,119.9472,
AUS0000485,Royalla Solar Farm,AUS,Australia,-35.4897,149.1435,
AUS0000095,Rubicon,AUS,Australia,-37.3272,145.8605,
AUS0000618,Rugby Run Solar Farm,AUS,Australia,-22.1405,147.9188,
AUS0000607,Sapphire Wind Farm,AUS,Australia,-29.6997,151.4119,
AUS0000407,Savannah Nickel Mine,AUS,Australia,-17.3631,128.0331,
AUS0000328,Shenton Park WMRC Project,AUS,Australia,-31.9577,115.7924,
AUS0000017,Shepparton Biogas Generation Plant,AUS,Australia,-36.3218,145.379,
AUS0000286,Smithfield Energy,AUS,Australia,-33.85,150.9495,
AUS0000005,Snowtown North,AUS,Australia,-33.714,138.1402,
AUS0000456,Snowtown South,AUS,Australia,-33.8302,138.1184,
AUS0000245,Snuggery,AUS,Australia,-37.6646,140.4156,
AUS0000458,Solomon Iron Ore Mine,AUS,Australia,-22.1581,117.9849,
AUS0000096,Somerton,AUS,Australia,-37.6318,144.9531,
AUS0000359,South Cardup (Shale Road Landfill),AUS,Australia,-32.2664,116.0193,
AUS0000374,South Johnstone,AUS,Australia,-17.6057,145.991,
AUS0000071,Springvale,AUS,Australia,-37.9733,145.1396,
AUS0000318,St George Leagues Club,AUS,Australia,-33.9748,151.1294,
AUS0000168,Stanwell,AUS,Australia,-23.5097,150.3195,
AUS0000347,Stapylton Green Energy,AUS,Australia,-27.7334,153.2463,
AUS0000052,Starfish Hill Wind Farm,AUS,Australia,-35.5678,138.1432,
AUS0000010,Studland Bay (Woolnorth) Wind Farm,AUS,Australia,-40.7788,144.7362,
WKS0069943,Summerhill,AUS,Australia,-32.891,151.65,
AUS0000033,Summerhill,AUS,Australia,-32.8885,151.643,
AUS0000623,Sun Metals Solar Farm,AUS,Australia,-19.3355,146.8885,
AUS0000059,Suncoast Gold Macadamia,AUS,Australia,-26.2261,152.6981,
WKS0069205,Sunraysia,AUS,Australia,-34.804,143.491,
AUS0000226,Sunrise Dam,AUS,Australia,-29.0927,122.4393,
WKS0068500,Susan River,AUS,Australia,-25.32,152.405,
WKS0070787,Swan Hill,AUS,Australia,-35.342,143.518,
AUS0000149,Swanbank E,AUS,Australia,-27.6554,152.8179,
AUS0000097,Symex Port Melbourne,AUS,Australia,-37.8298,144.9444,
AUS0000373,Tableland,AUS,Australia,-17.1193,145.345,
AUS0000287,Tahmoor,AUS,Australia,-34.2482,150.5808,
AUS0000599,Tailem Bend Solar Farm,AUS,Australia,-35.2708,139.4924,
AUS0000288,Tallawarra,AUS,Australia,-34.5228,150.8081,
AUS0000356,Tamala Park,AUS,Australia,-31.7078,115.7266,
AUS0000138,Tamar Valley,AUS,Australia,-41.1401,146.9036,
AUS0000594,Taralga Wind Farm,AUS,Australia,-34.4314,149.8652,
AUS0000171,Tarong,AUS,Australia,-26.7824,151.9153,
AUS0000169,Tarong (Oil),AUS,Australia,-26.7858,151.9172,
AUS0000170,Tarong North,AUS,Australia,-26.7758,151.9146,
AUS0000119,Tarraleah,AUS,Australia,-42.3012,146.4572,
AUS0000018,Tatura Biogas Generation Plant,AUS,Australia,-36.4793,145.235,
AUS0000344,Tea Tree Gully,AUS,Australia,-34.8303,138.7129,
AUS0000230,Telfer Gold Mine,AUS,Australia,-21.7129,122.2091,
AUS0000253,Tennant Creek,AUS,Australia,-19.6549,134.1753,
AUS0000289,Teralba,AUS,Australia,-32.9455,151.6119,
AUS0000058,Terminal Storage,AUS,Australia,-34.8393,138.7112,
